"","Estimate","Std. Error","t value","Pr(>|t|)"
"Strain090",-16.6562508410882,10.2790660623787,-1.6204050776607,0.106521461354707
"Strain091",-16.0577318662346,10.4467225230291,-1.53710714827894,0.12564759902074
"Strain092",-17.2750727168706,10.3375466776954,-1.67109985139354,0.0960679475935684
"Strain093",-15.3932799551731,10.2750348399298,-1.49812435626528,0.135478098923145
"Strain094",-9.03389425191658,10.347945950045,-0.873013281623998,0.383570332035279
"Strain095",2.76930043991408,10.3497123920157,0.267572695261606,0.789269085460999
"Strain096",-0.00347017163466459,10.2785220500393,-0.000337613872672611,0.999730917026798
"Strain097",-12.0234363042651,10.3203854423772,-1.16501814504863,0.245223779975047
"Strain098",-9.81100787912076,10.4100993895751,-0.942450932691934,0.346954997048531
"Strain099",-9.27894967131564,10.2965078914204,-0.901174434008576,0.36844236571525
"Strain100",8.97403045820606,10.3180581965896,0.86974024445532,0.385353086046352
"Strain101",-2.30433693320178,10.445267569336,-0.220610617957417,0.825592192376035
"Strain102",1.45434279037428,10.436475268582,0.139351912685736,0.889294545865166
"Strain103",-12.5070227165383,10.3042886294663,-1.21376867111166,0.226086407739577
"Strain104",-8.53515343893264,10.3141858333188,-0.827515964600983,0.408806177270538
"Strain105",-4.00779767437653,10.2911128708643,-0.389442592328691,0.697310688673229
"Strain106",-8.92233330089257,10.3302963456106,-0.863705454556853,0.388653442843182
"Strain107",-12.2863653259256,10.2707778972687,-1.19624486565841,0.232838106619178
"Strain108",-4.05555667390439,10.2998865855403,-0.393747701998764,0.694133691454155
"Strain109",-16.13805161067,10.3752648375052,-1.55543514921499,0.121223380817265
"Strain110",-21.1259608802707,10.3770335211787,-2.03583816484299,0.0429179348029386
"Strain111",-12.0346253126955,10.2868880634422,-1.16989951076307,0.243257555433171
"Strain112",-6.18582893547924,10.2893023548962,-0.601190316128257,0.548307858986567
"Strain113",-9.84351499245578,10.4720549817746,-0.939979307746883,0.3482186084564
"Strain114",-11.1052134433333,10.4626081702981,-1.0614192238279,0.289617540813242
"Strain115",-4.13424359127794,10.3150707748983,-0.400796434798938,0.688943693968562
"Strain116",8.78863479895541,10.3517271698342,0.849001780549839,0.396766935827004
"Strain117",-7.2914907942275,10.2896298891015,-0.70862517630012,0.4792778346975
"Strain118",-8.93769913796756,10.8629264187243,-0.822770844011399,0.411494247023745
"Strain119",11.1768056742939,10.2607569666297,1.0892769130624,0.277176745248464
"Strain120",-12.9653210408993,10.2688415677399,-1.26258847751926,0.208021305482075
"Strain121",-33.6968930680165,10.3218089583966,-3.26463057045874,0.00126384098997708
"Strain122",7.99083007501168,10.3904852826893,0.769052633982798,0.442654519143856
"Strain123",-5.22547656204713,10.5080305994836,-0.497284102151734,0.619465837802369
"mean_prop_lobe:VarietyS",-13.6482933696394,14.3304441181149,-0.952398492129548,0.341899084877962
"mean_prop_lobe:VarietyV",-6.86610344087646,14.6085930275776,-0.470004430126493,0.638799125318415
