"","Estimate","Std. Error","t value","Pr(>|t|)"
"as.factor(Strain)037:VarietyS",-0.172440732702639,0.205932727184644,-0.837364391081097,0.402657033354772
"as.factor(Strain)038:VarietyS",0.155358740533265,0.18669509632735,0.832152228898718,0.405590399041507
"as.factor(Strain)039:VarietyS",-0.321119445448377,0.23420157076305,-1.3711242174941,0.170750216781289
"as.factor(Strain)041:VarietyS",-0.152924610484894,0.193274407675517,-0.791230522054602,0.429061983273557
"as.factor(Strain)042:VarietyS",0.0575268429729955,0.205840654277437,0.279472697825083,0.779959865062713
"as.factor(Strain)043:VarietyS",-0.00371517210902643,0.193275757331229,-0.0192221319441501,0.984669062720549
"as.factor(Strain)044:VarietyS",0.0373190064335714,0.18669509632735,0.199892804726571,0.841619113422612
"as.factor(Strain)045:VarietyS",-0.00890469017817134,0.1932734395567,-0.0460730155089883,0.963264433777495
"as.factor(Strain)046:VarietyS",-0.19748990243434,0.193271665441214,-1.02182542890339,0.307196113323333
"as.factor(Strain)047:VarietyS",0.129633511436477,0.18677199666882,0.694073596409318,0.487853001102255
"as.factor(Strain)048:VarietyS",0.126411323432896,0.205736170184553,0.614434123661875,0.53911659139517
"as.factor(Strain)049:VarietyS",0.107805192397644,0.205804688380874,0.523822820781096,0.60055798698411
"as.factor(Strain)050:VarietyS",0.0663137372322422,0.205736131371896,0.322324215926716,0.74729776130058
"as.factor(Strain)052:VarietyS",-0.00211849736670047,0.18669509632735,-0.011347364812335,0.99094935318524
"as.factor(Strain)053:VarietyS",0.326668520397595,0.205801710043203,1.58729740549298,0.112870747359668
"as.factor(Strain)054:VarietyS",0.173613768944886,0.18669509632735,0.929932131910273,0.352708252686487
"as.factor(Strain)055:VarietyS",-0.0483311367499435,0.18669509632735,-0.258877376539125,0.795801555545135
"as.factor(Strain)056:VarietyS",-0.27305602857531,0.19963591217225,-1.36777008507223,0.171797599022611
"as.factor(Strain)057:VarietyS",-0.167911129530468,0.193274407675517,-0.868770633163028,0.38525313473347
"as.factor(Strain)058:VarietyS",0.0813712079452847,0.18669509632735,0.435850804579296,0.663071578454863
"as.factor(Strain)059:VarietyS",0.0343703522365431,0.205801710043204,0.167007126565313,0.867409881909265
"as.factor(Strain)060:VarietyS",-0.108746727274013,0.18669509632735,-0.582483040065164,0.560418077661674
"as.factor(Strain)062:VarietyS",0.192325480137849,0.193273439556699,0.995095242155237,0.320013901740392
"as.factor(Strain)063:VarietyS",0.221742471241184,0.18669509632735,1.18772520330359,0.235321236379535
"as.factor(Strain)064:VarietyS",-0.000226509130695182,0.186770164031894,-0.00121276935140723,0.999032675830082
"as.factor(Strain)065:VarietyS",-0.175103582928,0.18669509632735,-0.937912062890896,0.348594377193378
"as.factor(Strain)067:VarietyS",0.0722678017615928,0.199634386270198,0.362000771068471,0.717454384534767
"as.factor(Strain)068:VarietyS",0.0620894893143364,0.186770164031894,0.332437943909143,0.739652357692779
"as.factor(Strain)069:VarietyS",0.0522482112989923,0.186695096327351,0.279858509017186,0.77966395271702
"as.factor(Strain)070:VarietyS",0.0473549770599431,0.18669509632735,0.253648745958016,0.799837104717595
"as.factor(Strain)071:VarietyS",-0.0284789036561165,0.1932734395567,-0.147350322534937,0.882895488679688
"as.factor(Strain)072:VarietyS",-0.196618619198577,0.193274407675517,-1.01730291952918,0.309340487755352
"as.factor(Strain)073:VarietyS",0.0766597414090786,0.20601465508727,0.372108194810727,0.709918398989716
"as.factor(Strain)074:VarietyS",0.0753000392088137,0.18669509632735,0.403331639074135,0.686820308327292
"as.factor(Strain)075:VarietyS",0.0237784446250087,0.239429931487652,0.0993127487330671,0.920916744621024
"as.factor(Strain)076:VarietyS",-0.282988271367188,0.186766707900057,-1.51519654947616,0.130147922702057
"as.factor(Strain)077:VarietyS",0.0336805619113709,0.18669509632735,0.180404105806377,0.85688452441484
"as.factor(Strain)078:VarietyS",-0.00895101466983152,0.186771996668819,-0.0479248218655782,0.961789035947586
"as.factor(Strain)079:VarietyS",0.100187392166931,0.193274407675518,0.518368641621361,0.604355419285038
"as.factor(Strain)080:VarietyS",-0.252540724837522,0.239480959579811,-1.05453362672601,0.291981462174746
"as.factor(Strain)081:VarietyS",0.0362979208595571,0.199634386270198,0.181821987372602,0.855772020430795
"as.factor(Strain)082:VarietyS",0.342252262351811,0.199631658558992,1.71441876915867,0.0868688677045699
"as.factor(Strain)083:VarietyS",-0.050192513109858,0.186770164031895,-0.268739460448761,0.788204784815503
"as.factor(Strain)084:VarietyS",-0.0988963545911198,0.18669509632735,-0.529721222124204,0.596463475958883
"as.factor(Strain)085:VarietyS",-0.0468968913586772,0.18669509632735,-0.251195089111759,0.801732735250333
"as.factor(Strain)086:VarietyS",-0.0462232697612046,0.239497794157301,-0.193000816244868,0.847011072442023
"as.factor(Strain)087:VarietyS",-0.347547743018768,0.193275757331229,-1.79819625501792,0.0725517321318281
"as.factor(Strain)088:VarietyS",-0.0254832499331497,0.205736170184553,-0.123863732421432,0.901456668905337
"as.factor(Strain)089:VarietyS",-0.0450330382773285,0.205736170184553,-0.218887316882258,0.826797937976034
"as.factor(Strain)090:VarietyS",-0.21557915931741,0.23419227019272,-0.920522095541439,0.357598762260637
"as.factor(Strain)091:VarietyS",0.0181452943400861,0.205736082426526,0.0881969469140944,0.929743909389962
"as.factor(Strain)092:VarietyS",-0.05256188209107,0.186770164031895,-0.281425474799572,0.778462438834008
"as.factor(Strain)093:VarietyS",-0.0789164992852597,0.179933944074344,-0.438585947144323,0.661089077418234
"as.factor(Strain)094:VarietyS",0.193741383141329,0.186731210727955,1.0375415142763,0.299821094704038
"as.factor(Strain)095:VarietyS",0.0706199509257844,0.18669509632735,0.378263555471001,0.705342862769545
"as.factor(Strain)096:VarietyS",-0.0388138393967087,0.234127069757914,-0.165781083908162,0.868374331098123
"as.factor(Strain)097:VarietyS",0.0743270982842295,0.199635912172249,0.372313265060742,0.709765791744349
"as.factor(Strain)098:VarietyS",0.0797686777456562,0.199635912172249,0.399570783020395,0.689587511271761
"as.factor(Strain)099:VarietyS",-0.215120848183614,0.217565769139723,-0.988762382217678,0.323101292969891
"as.factor(Strain)100:VarietyS",0.353869210033742,0.199741939864609,1.7716319881223,0.0768654929901285
"as.factor(Strain)101:VarietyS",-0.124884815460932,0.23419227019272,-0.533257632107852,0.594014719907213
"as.factor(Strain)102:VarietyS",0.0165030631848368,0.20582664514175,0.0801794304788451,0.936116140334931
"as.factor(Strain)103:VarietyS",0.0564499195654528,0.199634386270199,0.282766514427277,0.777434581100543
"as.factor(Strain)104:VarietyS",-0.245516368227895,0.205800920471143,-1.19297993257674,0.233258045835677
"as.factor(Strain)105:VarietyS",0.0293453012925428,0.20580207724368,0.142589917874329,0.886652717852398
"as.factor(Strain)106:VarietyS",0.164076667700892,0.18669509632735,0.878848298260612,0.379767659355691
