"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"prop_lobe",1,4.89964589955569,4.89964589955569,81.0262702712704,1.16133297377371e-18
"Variety",2,6.55845370617868,3.27922685308934,54.2291273137348,4.7927966888799e-23
"Strain",116,21.6196339282586,0.186376154553953,3.08213388897718,3.33739327435051e-21
"prop_lobe:Variety",2,0.221561370467055,0.110780685233527,1.83199886820031,0.160649597517626
"Residuals",965,58.3533991783368,0.060469843708121,NA,NA
