"","Estimate","Std. Error","t value","Pr(>|t|)"
"Strain113",-0.354753405869317,0.105603393543548,-3.35929929868236,0.000811995250484347
"Strain114",-0.211792682370099,0.108004725399919,-1.96095755612428,0.0501712581502861
"Strain115",-0.144799262270406,0.110719599565438,-1.30780153503739,0.191252095171828
"Strain116",0.0532306360628076,0.114663576608189,0.464233173579602,0.642585404938791
"Strain117",0.055139704596267,0.114406652653311,0.481962397443426,0.629941945749545
"Strain118",-0.568824304076154,0.120770489439208,-4.70996107341674,2.84070545810035e-06
"Strain119",0.101858625882981,0.107453057467361,0.947936040944394,0.343399332322089
"Strain120",-0.0932651513774675,0.11056686868265,-0.843518067289741,0.399147803767673
"Strain121",-0.521696972422422,0.125035817453397,-4.17238022710466,3.28618541425657e-05
"Strain122",-0.0853983436814392,0.110943816123812,-0.769744062040695,0.441640104101123
"Strain123",-0.335941818332978,0.105741759505408,-3.17700234897072,0.0015353292650201
"prop_lobe:VarietyS",0.135197953188412,0.108555377723909,1.24542842577789,0.21327662624498
"prop_lobe:VarietyV",-0.0765653829898011,0.0973138783466364,-0.786787910323251,0.431599207082629
