"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"Nodule.area",1,81.5002008737084,81.5002008737084,112.008096013222,1.49503241625734e-21
"Nodule.lobes",3,4.26481174602827,1.42160391534276,1.95375159981784,0.121765904256
"Host",2,10.3719220922792,5.1859610461396,7.12721706878905,0.000994477065817041
"Strain",7,8.09946962476224,1.15706708925175,1.59019094722817,0.139211114474745
"rep",3,2.09445566830152,0.698151889433839,0.959490443277472,0.412636057770883
"Nodule.area:Nodule.lobes",3,56.1710611070628,18.7236870356876,25.7325075611115,2.24726831275618e-14
"Residuals",228,165.89913105042,0.727627767765002,NA,NA
