"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"mean_prop_lobe",1,2.12428936427653,2.12428936427653,82.1630469807331,5.74972239415235e-17
"Variety",2,2.73424281636947,1.36712140818474,52.8773821391813,1.31809873791233e-19
"Strain",116,7.33952043977127,0.0632717279290626,2.44721742800715,4.42929807335845e-09
"mean_prop_lobe:Variety",2,0.117992928427137,0.0589964642135687,2.28185921484734,0.104411089770046
"Residuals",229,5.92069406254369,0.0258545592250816,NA,NA
