"","Estimate","Std. Error","t value","Pr(>|t|)"
"Strain056",0.158891856680038,0.130480014445601,1.21774861349577,0.2245727818307
"Strain057",-0.0154923717465455,0.130734213894431,-0.118502810282362,0.905773150310455
"Strain058",0.098882287028834,0.12978899487821,0.761869580095152,0.446921778610661
"Strain059",0.0185072513601755,0.129742631421221,0.14264587635879,0.886695291066716
"Strain060",-0.118013596709352,0.129655406406597,-0.910209608531583,0.363669019395434
"Strain062",-0.145477289419056,0.12971492101733,-1.12151546081287,0.263243150242707
"Strain063",-0.0412367390493812,0.129772783144373,-0.317761074781799,0.750955738948497
"Strain064",-0.141185344079458,0.129867213763019,-1.08715156033987,0.27811277912937
"Strain065",-0.118674045440738,0.129794653315104,-0.91432152565354,0.361509614941974
"Strain067",-0.167719363138951,0.130068534469391,-1.28946915426667,0.198535873511289
"Strain068",0.323717070551584,0.129786093985527,2.49423540389221,0.0133294803389067
"Strain069",-0.200744093496123,0.130478487617056,-1.53852253472841,0.125301486308606
"Strain070",-0.119273037663735,0.129771033829603,-0.919103702451408,0.359008418409705
"Strain071",-0.191389704348855,0.129969848874781,-1.47257003070957,0.142240068557877
"Strain072",-0.13575093454932,0.129790151272068,-1.04592631427601,0.296697800204987
"Strain073",0.0179306685488547,0.130060983210045,0.137863547593648,0.890469404143593
"Strain074",-0.168076959255991,0.129992795098683,-1.29297134605342,0.197323870577107
"Strain075",0.100214389392242,0.130337913564262,0.768881338144424,0.442756007654299
"Strain076",-0.0919985133143343,0.131483502249981,-0.699696248883178,0.484827163447303
"Strain077",-0.22806877717246,0.129964702137715,-1.7548516898903,0.0806220004251889
"Strain078",0.0137881472733152,0.12987614195207,0.106163819359553,0.915545316268181
"Strain079",-0.258993314724304,0.130155908313937,-1.98986982672819,0.0477947181910157
"Strain080",0.072652300327164,0.129796394039168,0.559740514095023,0.576203525753091
"Strain081",-0.556824934773467,0.130095477664512,-4.28012521856754,2.74689348542053e-05
"Strain082",-0.2369289037654,0.130568605879351,-1.81459319542961,0.0708948982032409
"Strain083",-0.0282917713865393,0.129742344965846,-0.218061199633681,0.827575617658931
"Strain084",-0.0902429077175528,0.129737292830475,-0.695581861997622,0.487395999729522
"Strain085",-0.089743404011656,0.130205759078557,-0.689242969333724,0.491368150011504
"Strain086",-0.0642833601712692,0.129772915377607,-0.495352670348975,0.620826186548518
"Strain087",0.00103306707758529,0.1308177923264,0.00789699213855955,0.993706052522876
"Strain088",-0.0273599434431425,0.130276901064467,-0.210013772354038,0.833843653631388
"Strain089",-0.157619113471714,0.129859329296332,-1.21376811605146,0.226086619346338
"Strain090",-0.184174325995852,0.130325438019035,-1.41318785338709,0.158958283488378
"Strain091",-0.261290411133658,0.129889740996635,-2.01163239782292,0.045430395066485
"Strain092",-0.19784170192531,0.130015986300813,-1.52167212320776,0.129470862819411
"Strain093",-0.0483958812855868,0.130228925630726,-0.371621596747386,0.710518222071278
"Strain094",-0.13575244028966,0.129685930087563,-1.04677847626185,0.296305359060452
"Strain095",-0.136405187761032,0.129875469022001,-1.05027676733875,0.294697976490779
"Strain096",-0.219919853432543,0.130054541557504,-1.69098172811831,0.0922007853224616
"Strain097",-0.287437703108296,0.130173971819643,-2.20810427069509,0.0282287864389625
"Strain098",-0.417182940034886,0.12998485490031,-3.2094734448474,0.00152027738876586
"Strain099",-0.138581932662785,0.130062587887292,-1.06550188577576,0.287770987925327
"Strain100",-0.18734266031288,0.130217065684419,-1.43869514589513,0.151602242590511
"Strain101",-0.339694491407266,0.130673439940166,-2.59956798843597,0.00994081078462246
"Strain102",-0.215324775766091,0.130025514030388,-1.65601941566459,0.0990874877613229
"Strain103",-0.169487354436265,0.130200735098742,-1.30173884431396,0.194313624977028
"Strain104",0.0865311929535722,0.130512240023408,0.663012089425882,0.507989621370642
"Strain105",-0.0015347740092615,0.130224111837464,-0.0117856362205571,0.990606901502296
"Strain106",-0.13981304353252,0.12984865268857,-1.076738500074,0.282730113455343
"Strain107",0.115186702041822,0.130187307408953,0.884776744632951,0.377205091469552
"Strain108",-0.0400950390677932,0.129935423449316,-0.30857666064738,0.757924104767074
"Strain109",-0.27364310785812,0.1298895663899,-2.10673663377014,0.0362287628901319
"Strain110",-0.29446383501133,0.13016817383126,-2.26217996568847,0.0246245435628236
"Strain111",0.028136478653374,0.130116908729448,0.216239987009515,0.828993184149312
"Strain112",-0.0723880187997158,0.129943211616079,-0.55707426266782,0.578020743374531
"Strain113",-0.42041270228632,0.129920796703377,-3.23591536500633,0.00139185409520272
"Strain114",-0.323492290684322,0.129675641607992,-2.4946264901641,0.0133151974304012
"Strain115",-0.173563461606208,0.130022059320144,-1.33487703943264,0.183242169813234
"Strain116",0.0209567603020365,0.131211534365225,0.159717363289906,0.873244506935434
"Strain117",0.147698391274911,0.130271709020083,1.13377180959636,0.258075786310053
"Strain118",-0.707988236481304,0.130358746484415,-5.43107582402189,1.42702946232834e-07
"Strain119",0.0712682455591309,0.131305425922523,0.542766950096813,0.587818126743829
"Strain120",-0.0661366785826282,0.130058244041939,-0.508515850493119,0.611581161618086
"Strain121",-0.423233968889515,0.132109543538337,-3.20365930843367,0.00154995092275264
"Strain122",-0.198052073458802,0.130424322133746,-1.51852101064176,0.130262459237548
"Strain123",-0.43783220979863,0.129824763145665,-3.3724861050382,0.000874465008624678
"mean_nod_num:VarietyS",8.44409033538952e-05,0.00150381117649727,0.0561512673090898,0.955270263636145
"mean_nod_num:VarietyV",0.000229824134545784,0.00170535917041768,0.134765824427176,0.89291540134563
